date,open,high,low,close,volume,ROC,SMA,RSI,Real Upper Band,Real Middle Band,Real Lower Band
2023-05-31 16:00:00,177.43,177.48,177.03,177.15,66731392.0,-0.539,178.6683,40.5236,178.97127062364865,178.6683,178.36532937635133
2023-05-31 16:15:00,177.15,177.4,176.86,177.4,302736.0,-0.5159,178.6223,43.1492,178.91772095046827,178.6223,178.32687904953173
2023-05-31 16:30:00,177.4,177.62,177.25,177.39,79332.0,-0.5968,178.569,43.0692,178.82486289038764,178.569,178.31313710961234
2023-05-31 16:45:00,177.39,177.57,177.33,177.38,40124.0,-0.833,178.4945,42.9852,178.7409946649467,178.4945,178.24800533505328
2023-05-31 17:00:00,177.3,177.5,177.25,177.42,34230.0,-0.7302,178.4293,43.4493,178.67233267888332,178.4293,178.1862673211167
2023-05-31 17:15:00,177.47,177.6,177.42,177.515,32845.0,-0.687,178.3679,44.5772,178.60741821762159,178.3679,178.1283817823784
2023-05-31 17:30:00,177.515,177.65,177.43,177.6,15894.0,-0.5989,178.3144,45.5991,178.57441574394463,178.3144,178.05438425605539
2023-05-31 17:45:00,177.53,177.64,177.42,177.51,27532.0,-0.6826,178.2534,44.6809,178.53001825822497,178.2534,177.97678174177503
2023-05-31 18:00:00,177.46,177.55,177.34,177.36,18793.0,-0.7832,178.1834,43.1563,178.4599326244089,178.1834,177.9068673755911
2023-05-31 18:15:00,177.351,177.57,177.35,177.56,4713.0,-0.7435,178.1169,45.7542,178.40645077117466,178.1169,177.8273492288253
2023-05-31 18:30:00,177.56,177.57,177.45,177.515,4728.0,-0.8357,178.0421,45.2642,178.3497226517532,178.0421,177.7344773482468
2023-05-31 18:45:00,177.515,177.57,177.4,177.51,9076.0,-0.8656,177.9646,45.2076,178.26153812727128,177.9646,177.6676618727287
2023-05-31 19:00:00,177.51,177.7,177.47,177.575,9058.0,-0.9394,177.8804,46.1297,178.15451628336822,177.8804,177.6062837166318
2023-05-31 19:15:00,177.59,177.68,177.55,177.68,3708.0,-0.8316,177.8059,47.6283,178.10384226052872,177.8059,177.5079577394713
2023-05-31 19:30:00,177.68,177.7,177.56,177.68,7441.0,-0.7374,177.7399,47.6283,178.0470941972425,177.7399,177.4327058027575
2023-05-31 19:45:00,177.68,177.78,177.59,177.76,24552.0,-0.5538,177.6904,48.8301,177.99331811753444,177.6904,177.38748188246558
2023-06-01 04:00:00,177.8,177.97,177.4,177.55,15084.0,-0.5406,177.6421,45.9186,177.9620825926746,177.6421,177.3221174073254
2023-06-01 04:15:00,177.48,177.6,177.32,177.55,6890.0,-0.6535,177.5837,45.9186,177.89789877488798,177.5837,177.269501225112
2023-06-01 04:30:00,177.59,177.76,177.57,177.69,5037.0,-0.815,177.5107,48.2001,177.79574072545947,177.5107,177.22565927454056
2023-06-01 04:45:00,177.61,177.96,177.61,177.93,4855.0,0.2875,177.5362,51.8644,177.8573559147877,177.5362,177.21504408521233
2023-06-01 05:00:00,177.93,177.95,177.72,177.77,7764.0,0.35,177.5672,49.4115,177.94832274882654,177.5672,177.1860772511735
2023-06-01 05:15:00,177.75,177.77,177.6,177.65,12618.0,0.1409,177.5797,47.633,177.96748157469526,177.5797,177.19191842530475
2023-06-01 05:30:00,177.67,177.67,177.55,177.66,7861.0,0.1522,177.5932,47.7978,178.0015220764229,177.5932,177.1848779235771
2023-06-01 05:45:00,177.64,177.78,177.64,177.76,847.0,0.2142,177.6122,49.4719,178.17219489865155,177.6122,177.05220510134845
2023-06-01 06:00:00,177.76,177.9,177.65,177.87,3338.0,0.2536,177.6347,51.2809,178.40393083020768,177.6347,176.86546916979233
2023-06-01 06:15:00,177.86,177.94,177.8,177.89,10093.0,0.2112,177.6535,51.6124,178.61429165395327,177.6535,176.69270834604674
2023-06-01 06:30:00,177.88,177.94,177.81,177.85,4683.0,0.1408,177.666,50.8834,178.82568146461983,177.666,176.50631853538016
2023-06-01 06:45:00,177.81,177.88,177.75,177.75,6675.0,0.1352,177.678,49.0598,178.98258437735126,177.678,176.37341562264874
2023-06-01 07:00:00,177.79,178.18,177.75,178.08,26496.0,0.406,177.714,54.6994,179.14816888741515,177.714,176.27983111258484
2023-06-01 07:15:00,178.05,178.09,177.97,178.0,15232.0,0.2478,177.736,53.1965,179.3282630053895,177.736,176.1437369946105
2023-06-01 07:30:00,178.0,178.04,177.7,177.84,17644.0,0.1831,177.7522,50.2878,179.4805123106791,177.7522,176.02388768932087
2023-06-01 07:45:00,177.81,177.88,177.66,177.83,18059.0,0.1803,177.7682,50.1075,179.60924973360534,177.7682,175.92715026639468
2023-06-01 08:00:00,177.76,179.43,177.01,177.8,100274.0,0.1267,177.7795,49.5467,179.69295235401427,177.7795,175.86604764598576
2023-06-01 08:15:00,177.73,177.8,177.25,177.635,60181.0,-0.0253,177.7772,46.5315,179.76459725733227,177.7772,175.78980274266772
2023-06-01 08:30:00,177.71,177.99,177.5,177.64,55715.0,-0.0225,177.7752,46.6351,179.73869026238978,177.7752,175.81170973761024
2023-06-01 08:45:00,177.65,177.75,177.25,177.62,48711.0,-0.0788,177.7682,46.2577,179.69637565018996,177.7682,175.84002434981005
2023-06-01 09:00:00,177.61,177.88,177.57,177.839,61004.0,0.1628,177.7827,50.8424,179.64251225361275,177.7827,175.92288774638726
2023-06-01 09:15:00,177.84,177.96,177.55,177.7,88565.0,0.0845,177.7902,48.1009,179.59603090495355,177.7902,175.98436909504645
2023-06-01 09:30:00,177.7,177.865,176.95,177.51,4034880.0,-0.1013,177.7812,44.6376,179.50193128748185,177.7812,176.06046871251817
2023-06-01 09:45:00,177.51,177.69,176.931,177.31,2545634.0,-0.3485,177.7502,41.3396,179.27477636527146,177.7502,176.22562363472855
2023-06-01 10:00:00,177.32,178.25,177.28,178.23,2342579.0,0.2588,177.7732,56.796,178.9843254497156,177.7732,176.5620745502844
2023-06-01 10:15:00,178.22,178.36,177.715,178.1,2235384.0,0.2533,177.7957,54.654,178.77819190939445,177.7957,176.81320809060557
2023-06-01 10:30:00,178.11,178.99,178.0,178.97,2134145.0,0.7374,177.8612,64.1725,178.55436090634475,177.8612,177.16803909365524
2023-06-01 10:45:00,178.98,179.285,178.81,178.95,2544579.0,0.6694,177.9207,63.8482,178.4431299622694,177.9207,177.3982700377306
2023-06-01 11:00:00,178.96,179.405,178.77,179.38,2066664.0,0.8489,177.9962,67.5587,178.42220641894917,177.9962,177.5701935810508
2023-06-01 11:15:00,179.38,179.645,179.13,179.48,2448759.0,0.8938,178.0757,68.3538,178.48633236924348,178.0757,177.66506763075654
2023-06-01 11:30:00,179.485,179.56,179.21,179.41,1506238.0,0.8771,178.1537,67.1413,178.8778848621726,178.1537,177.42951513782737
2023-06-01 11:45:00,179.41,179.63,179.3,179.58,1111379.0,1.0295,178.2452,68.5667,178.9931135078237,178.2452,177.49728649217633
2023-06-01 12:00:00,179.58,179.901,179.58,179.825,1820664.0,0.9799,178.3324,70.5076,179.1170306211694,178.3324,177.54776937883062
2023-06-01 12:15:00,179.828,179.967,179.721,179.8,1331572.0,1.0112,178.4224,70.0431,179.2207173063501,178.4224,177.6240826936499
2023-06-01 12:30:00,179.8,179.99,179.79,179.99,1198345.0,1.209,178.5299,71.543,179.36904819243668,178.5299,177.69075180756332
2023-06-01 12:45:00,179.98,180.0,179.77,179.9,1509357.0,1.164,178.6334,69.8004,179.5153223845547,178.6334,177.75147761544528
2023-06-01 13:00:00,179.91,180.0,179.8,179.975,1229043.0,1.2233,178.7422,70.4321,179.6664781561428,178.7422,177.8179218438572
2023-06-01 13:15:00,179.979,179.99,179.465,179.61,2172651.0,1.1118,178.8409,63.6149,179.8073040562733,178.8409,177.8744959437267
2023-06-01 13:30:00,179.613,179.79,179.48,179.555,1366871.0,1.078,178.9367,62.653,179.93292862167698,178.9367,177.94047137832302
2023-06-01 13:45:00,179.56,179.9,179.55,179.89,1297713.0,1.278,179.0502,65.9536,180.06247491988705,179.0502,178.03792508011293
2023-06-01 14:00:00,179.885,180.0,179.71,179.93,1455768.0,1.1758,179.1547,66.3277,180.1878261246605,179.1547,178.1215738753395
2023-06-01 14:15:00,179.93,179.99,179.86,179.875,1284754.0,1.224,179.2635,65.2895,180.31336674675762,179.2635,178.21363325324236
2023-06-01 14:30:00,179.88,179.95,179.56,179.92,1587159.0,1.3577,179.384,65.7512,180.45433502105308,179.384,178.3136649789469
2023-06-01 14:45:00,179.92,180.12,179.7,179.819,2946000.0,1.415,179.5094,63.748,180.59736316156327,179.5094,178.42143683843673
2023-06-01 15:00:00,179.819,179.91,179.71,179.89,1290025.0,0.9314,179.5924,64.5472,180.68774980659774,179.5924,178.49705019340226
2023-06-01 15:15:00,179.89,180.01,179.64,179.78,1877723.0,0.9433,179.6764,62.307,180.77694705959942,179.6764,178.57585294040058
2023-06-01 15:30:00,179.79,179.845,179.22,179.47,2752624.0,0.2794,179.7014,56.4907,180.80311173302002,179.7014,178.59968826698
2023-06-01 15:45:00,179.465,180.12,179.44,180.1,5143258.0,0.6426,179.7589,63.733,180.82228662352668,179.7589,178.69551337647334
2023-06-01 16:00:00,180.1,180.44,180.0,180.325,18835701.0,0.5268,179.8062,65.8688,180.88662681623876,179.8062,178.72577318376122
2023-06-01 16:15:00,180.09,180.4,174.5,180.325,94340.0,0.4708,179.8484,65.8688,180.9676751805564,179.8484,178.7291248194436
2023-06-01 16:30:00,180.31,180.49,180.0,180.37,220425.0,0.5351,179.8964,66.3085,180.57283319798114,179.8964,179.21996680201886
2023-06-01 16:45:00,180.4,180.44,180.31,180.4,56680.0,0.4566,179.9374,66.6103,180.6710342285314,179.9374,179.2037657714686
2023-06-01 17:00:00,177.25,180.62,177.25,180.58,49521.0,0.4199,179.9752,68.3985,180.7529827986385,179.9752,179.1974172013615
2023-06-01 17:15:00,180.58,180.58,180.09,180.46,3140440.0,0.3671,180.0082,65.921,180.61902639831305,180.0082,179.39737360168692
2023-06-01 17:30:00,180.46,180.53,180.35,180.43,16893.0,0.2445,180.0302,65.2986,180.66390496943896,180.0302,179.39649503056106
2023-06-01 17:45:00,180.43,180.54,180.38,180.49,26120.0,0.328,180.0597,65.975,180.69499760028154,180.0597,179.42440239971845
2023-06-01 18:00:00,180.49,180.54,180.475,180.52,3289.0,0.3028,180.0869,66.3205,180.71291692706387,180.0869,179.46088307293616
2023-06-01 18:15:00,180.515,180.55,180.45,180.535,9057.0,0.515,180.1332,66.4995,180.75737896948965,180.1332,179.50902103051033
2023-06-01 18:30:00,180.54,180.59,180.43,180.51,13347.0,0.5319,180.1809,65.885,180.816551896341,180.1809,179.54524810365902
