date,open,high,low,close,volume,ROC,SMA,RSI,Real Upper Band,Real Middle Band,Real Lower Band
2023-05-30 18:30:00,331.4,331.77,331.21,331.75,4638.0,0.2236,331.6445,45.5663,332.7515,331.6445,330.5375
2023-05-30 18:45:00,331.61,331.76,331.55,331.74,2757.0,0.2751,331.69,45.4981,332.7322,331.69,330.6478
2023-05-30 19:00:00,331.61,332.8,331.61,332.52,7372.0,0.341,331.7465,51.4565,332.8389,331.7465,330.6541
2023-05-30 19:15:00,332.3,332.95,332.0,332.5,8004.0,0.0993,331.763,51.3052,332.8899,331.763,330.6361
2023-05-30 19:30:00,332.66,332.96,332.3,332.7,2158.0,-0.0541,331.754,52.7679,332.8474,331.754,330.6606
2023-05-30 19:45:00,332.75,333.08,332.71,333.08,4158.0,0.1955,331.7865,55.4447,332.9913,331.7865,330.5817
2023-05-31 04:00:00,330.8,333.0,330.47,332.13,18051.0,-0.0602,331.7765,48.2489,332.9664,331.7765,330.5866
2023-05-31 04:15:00,332.26,333.0,332.21,332.58,7099.0,-0.0271,331.772,51.3942,332.9489,331.772,330.5951
2023-05-31 04:30:00,332.5,332.59,331.77,331.8,4428.0,-0.0392,331.7655,46.2638,332.9403,331.7655,330.5907
2023-05-31 04:45:00,331.89,332.23,331.73,332.23,3495.0,0.3049,331.816,49.2062,332.9794,331.816,330.6526
2023-05-31 05:00:00,332.27,333.14,332.27,332.66,5894.0,0.359,331.8755,51.9743,333.083,331.8755,330.668
2023-05-31 05:15:00,332.65,332.65,332.33,332.33,1240.0,0.2806,331.922,49.7827,333.1242,331.922,330.7198
2023-05-31 05:30:00,332.5,332.81,332.37,332.8,1875.0,0.4255,331.9925,52.7686,333.2266,331.9925,330.7584
2023-05-31 05:45:00,332.68,332.86,332.44,332.44,3660.0,0.3441,332.0495,50.3545,333.2554,332.0495,330.8436
2023-05-31 06:00:00,332.39,332.57,332.06,332.07,1152.0,0.2264,332.087,47.9799,333.2456,332.087,330.9284
2023-05-31 06:15:00,332.07,332.4,331.74,332.11,4998.0,0.2082,332.1215,48.2576,333.2389,332.1215,331.0041
2023-05-31 06:30:00,332.14,332.52,331.61,332.5,2924.0,0.4046,332.1885,50.945,333.225,332.1885,331.152
2023-05-31 06:45:00,332.5,332.9,332.45,332.85,5332.0,0.5589,332.281,53.2393,333.2003,332.281,331.3617
2023-05-31 07:00:00,332.73,333.69,332.73,333.01,25726.0,0.4798,332.3605,54.2685,333.2425,332.3605,331.4785
2023-05-31 07:15:00,333.04,333.19,332.87,333.11,8157.0,0.513,332.4455,54.9213,333.2705,332.4455,331.6205
2023-05-31 07:30:00,333.15,333.32,332.7,332.87,10446.0,0.3376,332.5015,53.0097,333.2809,332.5015,331.7221
2023-05-31 07:45:00,332.83,332.99,332.06,332.37,23575.0,0.1899,332.533,49.2506,333.2337,332.533,331.8323
2023-05-31 08:00:00,333.0,333.7,329.7,332.23,47800.0,-0.0872,332.5185,48.2423,333.2316,332.5185,331.8054
2023-05-31 08:15:00,332.21,335.255,330.715,332.18,17856.0,-0.0962,332.5025,47.8738,333.2307,332.5025,331.7743
2023-05-31 08:30:00,332.12,332.3,331.95,331.95,36714.0,-0.2254,332.465,46.1664,333.2252,332.465,331.7048
2023-05-31 08:45:00,332.0,332.2,331.9,331.98,24060.0,-0.3303,332.41,46.4287,333.1429,332.41,331.6771
2023-05-31 09:00:00,332.0,332.91,331.95,332.67,38541.0,0.1626,332.437,52.0818,333.1665,332.437,331.7075
2023-05-31 09:15:00,332.67,332.78,331.28,332.29,74220.0,-0.0872,332.4225,49.0795,333.1516,332.4225,331.6934
2023-05-31 09:30:00,332.29,334.9,331.45,334.59,2789882.0,0.8409,332.562,62.7579,333.7091,332.562,331.4149
2023-05-31 09:45:00,334.61,335.94,334.254,334.71,1711224.0,0.7465,332.686,63.2993,334.154,332.686,331.218
2023-05-31 10:00:00,334.73,334.99,332.68,332.71,1404624.0,0.015,332.6885,50.4354,334.1565,332.6885,331.2205
2023-05-31 10:15:00,332.73,333.2,331.04,331.751,1156766.0,-0.1742,332.6595,45.7433,334.1767,332.6595,331.1424
2023-05-31 10:30:00,331.765,331.93,330.92,331.1,976777.0,-0.5108,332.5745,42.892,334.2345,332.5745,330.9146
2023-05-31 10:45:00,331.18,332.55,330.85,331.56,1038604.0,-0.2647,332.5305,45.4224,334.248,332.5305,330.8131
2023-05-31 11:00:00,331.615,331.68,330.34,330.53,945088.0,-0.4638,332.4535,41.1273,334.3729,332.4535,330.5342
2023-05-31 11:15:00,330.61,330.84,328.91,329.57,1074143.0,-0.7648,332.3265,37.6357,334.6198,332.3265,330.0333
2023-05-31 11:30:00,329.62,330.19,328.96,329.96,660786.0,-0.7639,332.1995,39.8205,334.7112,332.1995,329.6879
2023-05-31 11:45:00,329.98,330.34,329.32,329.72,686908.0,-0.9404,332.043,38.9369,334.7552,332.043,329.3309
2023-05-31 12:00:00,329.72,330.06,329.21,329.24,1094710.0,-1.1321,331.8545,37.1991,334.7868,331.8545,328.9223
2023-05-31 12:15:00,329.26,329.335,328.17,328.48,722456.0,-1.3899,331.623,34.6237,334.8395,331.623,328.4066
2023-05-31 12:30:00,328.51,329.2,328.25,328.3,612543.0,-1.3729,331.3945,34.0363,334.8636,331.3945,327.9255
2023-05-31 12:45:00,328.33,329.15,327.33,328.97,805539.0,-1.023,331.2245,38.1482,334.8168,331.2245,327.6323
2023-05-31 13:00:00,329.01,329.36,328.76,329.081,504444.0,-0.9478,331.0671,38.8134,334.7443,331.0671,327.3899
2023-05-31 13:15:00,329.09,330.16,329.085,330.16,509906.0,-0.6081,330.9661,44.8788,334.6264,330.9661,327.3058
2023-05-31 13:30:00,330.17,330.75,330.1,330.457,792853.0,-0.4498,330.8914,46.4178,334.5293,330.8914,327.2536
2023-05-31 13:45:00,330.467,330.81,330.27,330.55,522712.0,-0.4307,330.8199,46.9065,334.4255,330.8199,327.2144
2023-05-31 14:00:00,330.533,331.07,330.35,330.96,628756.0,-0.514,330.7344,49.062,334.2401,330.7344,327.2288
2023-05-31 14:15:00,331.01,331.11,330.42,330.8,496262.0,-0.4484,330.6599,48.2572,334.0928,330.6599,327.2271
2023-05-31 14:30:00,330.81,330.88,330.1,330.41,413139.0,-1.2493,330.4509,46.3081,333.3721,330.4509,327.5298
2023-05-31 14:45:00,330.419,330.59,329.45,329.806,528678.0,-1.4651,330.2057,43.4474,332.3848,330.2057,328.0267
2023-05-31 15:00:00,329.79,329.86,329.21,329.56,589754.0,-0.9468,330.0482,42.3264,331.9132,330.0482,328.1833
2023-05-31 15:15:00,329.541,329.88,329.321,329.745,550239.0,-0.6047,329.9479,43.4808,331.6439,329.9479,328.252
2023-05-31 15:30:00,329.78,330.74,329.585,330.54,649034.0,-0.1691,329.9199,48.1733,331.5564,329.9199,328.2835
2023-05-31 15:45:00,330.52,331.31,328.47,328.76,4359479.0,-0.8445,329.7799,40.2896,331.3066,329.7799,328.2533
2023-05-31 16:00:00,328.77,330.4,327.67,328.1,29896877.0,-0.7352,329.6584,37.8706,331.3087,329.6584,328.0082
2023-05-31 16:15:00,328.39,328.5,327.81,328.22,1175391.0,-0.4096,329.5909,38.5764,331.3566,329.5909,327.8253
2023-05-31 16:30:00,328.22,329.05,323.02,328.49,16481.0,-0.4455,329.5174,40.1858,331.3371,329.5174,327.6978
2023-05-31 16:45:00,328.42,328.5,328.13,328.2,21996.0,-0.461,329.4414,39.0296,331.3459,329.4414,327.537
2023-05-31 17:00:00,331.21,331.21,328.21,328.35,2112.0,-0.2703,329.3969,39.97,331.3589,329.3969,327.435
2023-05-31 17:15:00,328.26,328.4,328.17,328.4,322804.0,-0.0244,329.3929,40.2931,331.3626,329.3929,327.4233
2023-05-31 17:30:00,328.4,328.85,328.4,328.85,6477.0,0.1675,329.4204,43.1899,331.3431,329.4204,327.4978
2023-05-31 17:45:00,328.78,329.08,328.7,329.07,9343.0,0.0304,329.4254,44.5738,331.3439,329.4254,327.507
2023-05-31 18:00:00,328.55,329.25,328.41,328.55,5556.0,-0.1614,329.3989,42.0266,331.3501,329.3989,327.4477
2023-05-31 18:15:00,328.55,329.0,328.19,328.88,1668.0,-0.3877,329.3349,44.1583,331.2659,329.3349,327.4039
2023-05-31 18:30:00,328.98,328.98,328.51,328.7,601.0,-0.5317,329.247,43.2453,331.125,329.247,327.3691
2023-05-31 18:45:00,328.7,329.0,328.5,328.75,2068.0,-0.5445,329.157,43.5863,330.9471,329.157,327.367
2023-05-31 19:00:00,328.51,329.5,328.51,329.49,3876.0,-0.4442,329.0835,48.4155,330.6819,329.0835,327.4852
2023-05-31 19:15:00,329.1,329.49,328.86,329.28,2063.0,-0.4595,329.0075,47.2083,330.404,329.0075,327.6111
2023-05-31 19:30:00,329.31,329.47,329.1,329.16,5135.0,-0.3783,328.945,46.5107,330.1883,328.945,327.7018
2023-05-31 19:45:00,329.19,329.5,329.13,329.35,3515.0,-0.1383,328.9222,47.7963,330.1174,328.9222,327.7271
2023-06-01 04:00:00,328.86,329.5,327.41,327.53,5748.0,-0.616,328.8207,38.4727,330.1221,328.8207,327.5194
2023-06-01 04:15:00,327.79,328.0,327.21,327.6,8436.0,-0.6505,328.7135,38.9548,330.0456,328.7135,327.3814
2023-06-01 04:30:00,327.49,327.87,327.48,327.67,3789.0,-0.8683,328.57,39.4542,329.6848,328.57,327.4552
2023-06-01 04:45:00,327.51,328.0,327.5,327.88,1250.0,-0.2677,328.526,40.9789,329.6762,328.526,327.3758
2023-06-01 05:00:00,327.91,328.0,327.69,327.8,2111.0,-0.0914,328.511,40.5692,329.6905,328.511,327.3315
2023-06-01 05:15:00,327.85,327.96,327.39,327.52,2707.0,-0.2133,328.476,39.1281,329.7273,328.476,327.2247
2023-06-01 05:30:00,327.49,327.67,327.2,327.52,2766.0,-0.2953,328.4275,39.1281,329.7463,328.4275,327.1087
2023-06-01 05:45:00,327.51,327.81,327.5,327.72,914.0,-0.1463,328.4035,40.7927,329.755,328.4035,327.052
2023-06-01 06:00:00,327.72,327.8,327.52,327.69,950.0,-0.201,328.3705,40.6173,329.7574,328.3705,326.9836
2023-06-01 06:15:00,327.7,327.91,327.53,327.88,827.0,-0.1583,328.3445,42.272,329.7476,328.3445,326.9414
2023-06-01 06:30:00,327.88,328.0,327.69,327.73,2562.0,-0.3406,328.2885,41.3153,329.6958,328.2885,326.8812
2023-06-01 06:45:00,327.84,327.97,327.7,327.8,1962.0,-0.3859,328.225,41.9605,329.5998,328.225,326.8502
2023-06-01 07:00:00,327.88,329.08,327.75,329.03,8226.0,0.1461,328.249,51.7691,329.6619,328.249,326.8361
2023-06-01 07:15:00,329.06,329.13,328.8,328.8,3513.0,-0.0243,328.245,50.1024,329.6512,328.245,326.8388
2023-06-01 07:30:00,328.71,329.11,328.68,328.75,11002.0,0.0152,328.2475,49.736,329.6571,328.2475,326.8379
2023-06-01 07:45:00,328.7,328.74,327.79,327.89,6701.0,-0.2616,328.2045,43.9207,329.6025,328.2045,326.8065
2023-06-01 08:00:00,327.84,335.315,327.11,327.5,33417.0,-0.604,328.105,41.5989,329.4026,328.105,326.8074
2023-06-01 08:15:00,327.59,328.39,326.04,327.42,53243.0,-0.5649,328.012,41.1294,329.2231,328.012,326.8009
2023-06-01 08:30:00,327.42,327.74,327.0,327.16,7715.0,-0.6076,327.912,39.6005,329.0558,327.912,326.7682
2023-06-01 08:45:00,327.25,327.8,327.17,327.67,11798.0,-0.5101,327.828,43.906,328.7652,327.828,326.8908
2023-06-01 09:00:00,327.74,328.0,327.16,327.31,12475.0,-0.0672,327.817,41.6974,328.7729,327.817,326.8611
2023-06-01 09:15:00,327.27,328.39,325.7,326.13,68183.0,-0.4487,327.7435,35.5308,328.9484,327.7435,326.5386
2023-06-01 09:30:00,325.93,328.22,324.72,328.15,2389626.0,0.1465,327.7675,49.0963,328.9847,327.7675,326.5503
2023-06-01 09:45:00,328.15,328.47,327.38,327.895,987151.0,0.0046,327.7682,47.7608,328.9857,327.7682,326.5508
2023-06-01 10:00:00,327.94,328.59,327.035,328.025,808081.0,0.0686,327.7795,48.5124,329.0021,327.7795,326.5569
2023-06-01 10:15:00,327.98,328.255,326.42,327.55,760493.0,0.0092,327.781,45.9688,329.0024,327.781,326.5596
2023-06-01 10:30:00,327.575,328.71,326.885,328.65,843508.0,0.345,327.8375,52.092,329.1089,327.8375,326.5661
2023-06-01 10:45:00,328.65,329.0,328.22,328.38,680641.0,0.2014,327.8705,50.6101,329.1621,327.8705,326.5789
2023-06-01 11:00:00,328.42,329.11,328.01,328.99,632218.0,0.3967,327.9355,53.7398,329.3122,327.9355,326.5588
2023-06-01 11:15:00,329.005,329.59,328.71,329.12,723895.0,0.3782,327.9975,54.3881,329.4672,327.9975,326.5278
2023-06-01 11:30:00,329.11,330.17,329.05,329.63,705304.0,0.5797,328.0925,56.8837,329.7181,328.0925,326.4669
2023-06-01 11:45:00,329.64,330.2,329.365,330.15,490951.0,0.7169,328.21,59.2751,330.0585,328.21,326.3615
2023-06-01 12:00:00,330.17,330.86,330.17,330.64,593248.0,0.4893,328.2905,61.3987,330.397,328.2905,326.184
2023-06-01 12:15:00,330.64,331.34,330.57,331.01,519156.0,0.6721,328.401,62.935,330.8126,328.401,325.9894
2023-06-01 12:30:00,331.03,331.12,330.64,331.08,394110.0,0.7087,328.5175,63.2265,331.1957,328.5175,325.8393
2023-06-01 12:45:00,331.07,331.11,330.7,330.92,449772.0,0.9241,328.669,62.0525,331.525,328.669,325.813
2023-06-01 13:00:00,330.97,331.175,330.71,331.172,338048.0,1.1212,328.8526,63.1858,331.8528,328.8526,325.8524
2023-06-01 13:15:00,331.19,331.24,330.43,330.55,626461.0,0.956,329.0091,58.636,332.0206,329.0091,325.9976
2023-06-01 13:30:00,330.57,331.17,330.557,330.726,394928.0,1.09,329.1874,59.5045,332.1619,329.1874,326.2129
2023-06-01 13:45:00,330.74,331.72,330.49,331.7,727628.0,1.2299,329.3889,63.9179,332.4691,329.3889,326.3087
2023-06-01 14:00:00,331.71,332.0,331.42,331.62,587937.0,1.3168,329.6044,63.3212,332.6757,329.6044,326.5331
2023-06-01 14:15:00,331.63,332.11,331.42,332.03,518992.0,1.8091,329.8994,65.0797,332.7007,329.8994,327.0981
2023-06-01 14:30:00,332.04,332.553,331.645,332.35,604345.0,1.2799,330.1094,66.4031,332.9834,330.1094,327.2354
2023-06-01 14:45:00,332.36,333.35,332.15,333.03,822019.0,1.5661,330.3661,69.0285,333.3194,330.3661,327.4129
2023-06-01 15:00:00,333.03,333.53,333.01,333.15,823526.0,1.5624,330.6224,69.4716,333.6078,330.6224,327.637
2023-06-01 15:15:00,333.165,333.36,332.32,332.375,671584.0,1.4731,330.8636,63.3131,333.5851,330.8636,328.1422
2023-06-01 15:30:00,332.38,332.49,331.23,331.86,1060776.0,0.9767,331.0241,59.6164,333.5779,331.0241,328.4704
2023-06-01 15:45:00,331.85,332.91,331.85,332.63,1723362.0,1.2942,331.2366,63.0151,333.573,331.2366,328.9003
2023-06-01 16:00:00,332.64,333.0,330.0,332.72,9109865.0,1.1338,331.4231,63.3941,333.6026,331.4231,329.2437
2023-06-01 16:15:00,332.58,333.25,332.58,332.99,21867.0,1.1759,331.6166,64.5416,333.6242,331.6166,329.6091
2023-06-01 16:30:00,332.82,333.41,330.42,333.39,65188.0,1.1407,331.8046,66.1943,333.7355,331.8046,329.8738
2023-06-01 16:45:00,333.28,333.32,332.58,333.0,261134.0,0.8632,331.9471,63.1724,333.7871,331.9471,330.1072
2023-06-01 17:00:00,333.12,333.41,328.39,333.13,7237.0,0.7531,332.0716,63.7531,333.8776,332.0716,330.2657
2023-06-01 17:15:00,333.19,333.33,332.58,333.001,615689.0,0.6015,332.1712,62.7202,333.9514,332.1712,330.391
2023-06-01 17:30:00,333.04,333.2,333.0,333.015,2306.0,0.5845,332.2679,62.7891,334.0103,332.2679,330.5256
2023-06-01 17:45:00,333.011,333.1,333.0,333.0,2159.0,0.6286,332.3719,62.6585,334.0262,332.3719,330.7177
2023-06-01 18:00:00,333.07,333.41,333.0,333.39,3548.0,0.6697,332.4828,64.669,334.0973,332.4828,330.8684
2023-06-01 18:15:00,333.25,333.3,333.05,333.2,1954.0,0.8017,332.6153,62.9314,333.9909,332.6153,331.2398
2023-06-01 18:30:00,333.11,333.2,333.05,333.08,1837.0,0.7118,332.733,61.8271,333.8128,332.733,331.6533
2023-06-01 18:45:00,333.13,333.15,333.05,333.15,1603.0,0.4371,332.8055,62.234,333.7885,332.8055,331.8226
2023-06-01 19:00:00,333.1,333.15,333.0,333.0,1436.0,0.4161,332.8745,60.7726,333.6953,332.8745,332.0538
2023-06-01 19:15:00,333.09,333.15,333.0,333.09,1488.0,0.3192,332.9275,61.3459,333.6549,332.9275,332.2002
2023-06-01 19:30:00,333.01,333.15,332.85,333.01,1308.0,0.1986,332.9605,60.5184,333.6382,332.9605,332.2829
2023-06-01 19:45:00,332.97,333.41,332.9,333.33,4114.0,0.0901,332.9755,62.6403,333.6718,332.9755,332.2793
2023-06-02 04:00:00,333.41,334.3,332.79,332.93,6669.0,-0.066,332.9645,58.5031,333.6563,332.9645,332.2728
2023-06-02 04:15:00,332.98,333.31,332.93,333.08,4643.0,0.2121,332.9998,59.5575,333.6375,332.9998,332.3621
2023-06-02 04:30:00,333.09,333.8,333.06,333.78,4008.0,0.5786,333.0958,64.0452,333.5772,333.0958,332.6144
2023-06-02 04:45:00,333.78,333.78,333.33,333.54,1902.0,0.2736,333.1413,61.5791,333.6099,333.1413,332.6727
2023-06-02 05:00:00,333.55,333.99,333.51,333.81,2058.0,0.3276,333.1958,63.2546,333.7073,333.1958,332.6843
2023-06-02 05:15:00,333.7,334.29,333.7,334.01,3684.0,0.3063,333.2468,64.463,333.8594,333.2468,332.6342
2023-06-02 05:30:00,334.0,334.05,333.58,333.59,2812.0,0.06,333.2568,60.0945,333.8848,333.2568,332.6288
2023-06-02 05:45:00,333.59,333.63,333.33,333.4,5015.0,0.1201,333.2768,58.2158,333.8962,333.2768,332.6574
2023-06-02 06:00:00,333.55,333.58,333.33,333.54,2089.0,0.1231,333.2973,59.205,333.923,333.2973,332.6716
2023-06-02 06:15:00,333.5,333.83,333.46,333.67,2193.0,0.2009,333.3307,60.1276,333.9611,333.3307,332.7004
2023-06-02 06:30:00,333.59,333.83,333.4,333.56,4044.0,0.1637,333.358,58.9403,333.9784,333.358,332.7376
2023-06-02 06:45:00,333.58,333.58,332.91,333.2,4657.0,0.0601,333.368,55.1863,333.9712,333.368,332.7648
2023-06-02 07:00:00,333.27,333.63,333.16,333.36,12641.0,-0.009,333.3665,56.483,333.9696,333.3665,332.7634
2023-06-02 07:15:00,333.36,333.85,333.32,333.85,10040.0,0.1951,333.399,60.1959,334.0321,333.399,332.7659
2023-06-02 07:30:00,333.81,333.85,333.48,333.5,11562.0,0.1261,333.42,56.5671,334.037,333.42,332.803
2023-06-02 07:45:00,333.48,333.71,333.3,333.59,5740.0,0.1321,333.442,57.2644,334.0502,333.442,332.8338
2023-06-02 08:00:00,333.17,335.05,332.58,333.4,32342.0,0.1201,333.462,55.2917,334.0361,333.462,332.8879
2023-06-02 08:15:00,333.5,333.67,332.58,333.33,16209.0,0.0721,333.474,54.5627,334.0261,333.474,332.9219
2023-06-02 08:30:00,333.3,333.91,326.075,331.909,77700.0,-0.3306,333.4189,42.5701,334.2789,333.4189,332.559
2023-06-02 08:45:00,331.88,332.02,330.82,331.768,34955.0,-0.4686,333.3408,41.6148,334.4628,333.3408,332.2189
2023-06-02 09:00:00,331.78,333.5,331.668,333.19,110591.0,0.0781,333.3538,52.8483,334.4624,333.3538,332.2453
2023-06-02 09:15:00,333.188,334.3,333.1,334.02,64070.0,0.2822,333.4008,57.833,334.5383,333.4008,332.2634
2023-06-02 09:30:00,334.247,337.5,334.0,336.17,2998620.0,0.716,333.5203,67.2682,335.1761,333.5203,331.8646
2023-06-02 09:45:00,336.165,336.28,333.25,333.25,1558052.0,-0.0869,333.5058,50.9651,335.1657,333.5058,331.846
2023-06-02 10:00:00,333.3,334.24,332.7,334.185,1073412.0,0.1123,333.5246,54.6682,335.2061,333.5246,331.8431
2023-06-02 10:15:00,334.179,334.31,332.56,333.2,758865.0,-0.2425,333.4841,50.4437,335.1559,333.4841,331.8123
2023-06-02 10:30:00,333.21,334.41,332.55,334.38,771963.0,0.2368,333.5236,54.844,335.2403,333.5236,331.8069
2023-06-02 10:45:00,334.41,334.98,334.15,334.785,736604.0,0.4154,333.5928,56.2475,335.3937,333.5928,331.792
2023-06-02 11:00:00,334.785,335.25,334.16,334.17,801166.0,0.1889,333.6243,53.5852,335.4423,333.6243,331.8064
2023-06-02 11:15:00,334.175,334.98,334.07,334.7,452898.0,0.3087,333.6758,55.4961,335.5535,333.6758,331.7982
2023-06-02 11:30:00,334.715,335.07,334.31,335.01,398990.0,0.4347,333.7483,56.5962,335.7124,333.7483,331.7843
2023-06-02 11:45:00,335.03,335.22,334.53,334.885,470837.0,0.5057,333.8326,56.0086,335.8395,333.8326,331.8257
2023-06-02 12:00:00,334.883,334.98,333.68,333.86,547421.0,0.15,333.8576,51.4016,335.8527,333.8576,331.8625
2023-06-02 12:15:00,333.86,334.53,333.48,334.26,628834.0,0.1228,333.8781,52.99,335.8809,333.8781,331.8753
2023-06-02 12:30:00,334.29,334.798,334.085,334.725,388617.0,0.3673,333.9393,54.7979,335.9669,333.9393,331.9118
2023-06-02 12:45:00,334.735,334.92,334.42,334.49,429989.0,0.2698,333.9843,53.6993,336.0189,333.9843,331.9498
2023-06-02 13:00:00,334.52,334.52,334.01,334.09,363904.0,0.207,334.0188,51.8372,336.0359,334.0188,332.0018
2023-06-02 13:15:00,334.08,334.7,333.84,334.53,422228.0,0.36,334.0788,53.6963,336.0817,334.0788,332.076
2023-06-02 13:30:00,334.55,334.59,334.11,334.39,468251.0,0.7475,334.2029,53.011,335.9429,334.2029,332.4629
2023-06-02 13:45:00,334.4,334.64,334.223,334.64,278316.0,0.8657,334.3465,54.1119,335.6872,334.3465,333.0058
2023-06-02 14:00:00,334.66,334.83,334.17,334.69,350863.0,0.4502,334.4215,54.3371,335.6589,334.4215,333.1841
2023-06-02 14:15:00,334.7,335.63,334.487,335.62,664747.0,0.479,334.5015,58.3406,335.8283,334.5015,333.1747
2023-06-02 14:30:00,335.615,336.39,335.39,336.39,863934.0,0.0654,334.5125,61.2978,335.8969,334.5125,333.1281
2023-06-02 14:45:00,336.385,336.744,336.03,336.131,729308.0,0.8645,334.6566,59.7949,336.0844,334.6566,333.2287
2023-06-02 15:00:00,336.15,336.76,335.73,336.08,634270.0,0.5671,334.7513,59.4926,336.2887,334.7513,333.2139
2023-06-02 15:15:00,336.09,336.36,335.65,335.66,559319.0,0.7383,334.8743,56.9945,336.2839,334.8743,333.4647
